X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
-100;0;0;52500.7692307692;-1;-52602.9230769231;288.692307692308;0;-294.923076923077;0.331360707692308;0.0355029230769231;0.394477307692308;0.761341692307692;-0.418808923076923;-0.0236489030769231;-0.0197041338461538;882.225846153846;242.550230769231;148.858230769231;-0.411552000000028;-33.16747;-5.595271
100;0;0;-2034;2.07692307692308;2041;-276.230769230769;0;290.769230769231;0.489151769230769;0.00197238461538462;0.499013692307692;0.960552307692308;0.550824307692308;0.0131341153846154;0.0151065;1010.79692307692;314.666384615385;115.438461538462;-1.77150500000004;28.349923;0.1759748
100;0;0;-6008.30769230769;7.61538461538461;5977.76923076923;-243;0;238.846153846154;0.364891384615385;0.00788953846153846;0.396449461538462;0.7692304;0.434741769230769;0.007873796;0.0157633438461538;993.825923076923;322.928076923077;115.496692307692;-0.696657;31.27148;0.5714926
100;0;0;-10411.3846153846;7.46153846153846;10327.8461538462;-299.076923076923;-4.15384615384615;297;0.390532307692308;0.00788953846153846;0.374753153846154;0.775147846153846;0.454088769230769;-0.0111656876923077;-0.0111656937984415;978.438538461539;330.156846153846;115.517692307692;-0.359925;33.16059;-1.2486762
100;0;0;-14328.5384615385;-12.7692307692308;14319.2307692308;-286.615384615385;2.07692307692308;305.307692307692;0.500986384615385;0.0453648538461539;0.278106230769231;0.800788846153846;0.431327461538462;-0.109745510769231;-0.0505739292307692;961.468;337.902;115.501;3.19659300000006;38.36007;-3.718099
100;0;0;-17886.3076923077;-2.92307692307692;17941.3846153846;-286.615384615385;4.15384615384615;274.153846153846;0.416173307692308;0.0118343153846154;0.412228615384615;0.838264153846154;0.483678615384615;-0.0138047323076923;-0.00197040769230769;944.153076923077;345.165461538461;115.662;0.713827000000043;34.62763;-0.196872
100;0;0;-21696.1538461538;3.30769230769231;21747.0769230769;-249.230769230769;-2.07692307692308;263.769230769231;0.475345161538462;0.0197238538461538;0.504931084615384;0.996054615384615;0.570171807692308;-0.000668631538461539;0.0111657;929.282230769231;352.497384615385;115.412076923077;0.331173;32.3524;0.9763985
100;0;0;-26297.1538461538;1.07692307692308;26309.0769230769;-286.615384615385;4.15384615384615;280.384615384615;0.414201076923077;0;0.487179538461538;0.909270384615385;0.525786923076923;0.0210177476923077;0.0210177476923077;913.275615384615;361.172153846154;115.137230769231;-0.722407;33.134835;0.8361394
100;0;0;-30654.3076923077;6.38461538461539;30609.9230769231;-297;0;288.692307692308;0.382642692307692;0.0138067153846154;0.443786923076923;0.836292307692308;0.482540615384615;0.0105029584615385;0.0164201169230769;896.718153846154;369.227076923077;114.945307692308;-1.06210500000001;33.12073;0.937933
100;0;0;-34959.0769230769;2.23076923076923;34894.5384615385;-290.769230769231;0;280.384615384615;0.426035230769231;0;0.439842076923077;0.865877692307692;0.499611538461539;0.00459762923076923;0.00459762923076923;878.990307692308;378.073923076923;114.732846153846;-0.662369000000014;31.55233;3.585686
100;0;0;-39189.8461538462;6.15384615384615;39028.3846153846;-280.384615384615;0;290.769230769231;0.437869846153846;0;0.465483153846154;0.903352846153846;0.521234769230769;0.00919525692307692;0.00919525692307692;862.329461538461;385.956769230769;114.317230769231;-0.723570000000028;33.47505;0.192692
100;0;0;-43382.9230769231;-5.84615384615385;43160.3846153846;-272.076923076923;-4.15384615384615;267.923076923077;0.445759384615385;0.00986192307692308;0.564102461538462;1.03747569230769;0.613418307692308;0.0295661046153846;0.0197041353846154;846.908;393.839615384615;114.055;-0.739333999999986;27.806624;3.7787727
-100;0;0;2478.23076923077;6.23076923076923;-2492.15384615385;267.923076923077;0;-265.846153846154;0.378698076923077;0.00197238461538462;0.439842076923077;0.869823307692308;-0.446122223076923;0.0262702030769231;0.0282425876923077;794.516;420.896230769231;113.287538461538;0.505206999999972;-33.12346;4.352979
-100;0;0;7227.46153846154;19.1538461538462;-7169.38461538462;286.615384615385;8.30769230769231;-290.769230769231;0.524654923076923;0.0788953846153846;0.528599076923077;1.13412338461538;-0.606589461538461;-0.05590736;0.0229881630769231;812.381538461539;412.600153846154;113.239615384615;-0.632351;-31.25762;-1.816291
-100;0;0;11318.3076923077;182.153846153846;-11226.3076923077;272.076923076923;8.30769230769231;-278.307692307692;0.473372769230769;0.0473372538461538;0.508875769230769;1.02958584615385;-0.566757307692308;-0.0433964046153846;0.00394080923076923;826.529538461538;405.750153846154;112.947307692308;-3.59076699999997;-31.505953;1.6657773
-100;0;0;15387.6153846154;203.769230769231;-15366.4615384615;290.769230769231;6.23076923076923;-297;0.546351153846154;0.0276134;0.266272153846154;0.854043230769231;-0.468883538461538;0.0814162046153846;0.109029666153846;842.226307692308;397.109846153846;112.876384615385;-0.431182;-31.31815;-6.464392
-100;0;0;19895.6153846154;242.461538461538;-20071.6153846154;290.769230769231;0;-284.538461538462;0.416173461538461;0.00986192307692308;0.433924846153846;0.859960615384616;-0.477988076923077;-0.0197139661538462;-0.00985202769230769;858.577230769231;387.402384615385;112.942153846154;-0.308151;-33.68888;0.779719
-100;0;0;24186.9230769231;244.923076923077;-24352.0769230769;286.615384615385;0;-290.769230769231;0.420118076923077;0;0.402366692307692;0.824457615384615;-0.475712;0.00656804615384615;0.00656804615384615;874.859307692308;379.726153846154;112.886461538462;0.00801500000005689;-32.89678;0.4468363
-100;0;0;28162.2307692308;243.384615384615;-28331.9230769231;280.384615384615;0;-286.615384615385;0.396449384615385;0.00394476923076923;0.416173384615385;0.814595846153846;-0.484816461538462;0.00130967307692308;0.00525444230769231;891.175846153846;372.187615384615;112.859769230769;1.163209;-32.66109;-3.23284
-100;0;0;32164.4615384615;250.076923076923;-32319;284.538461538462;4.15384615384615;-284.538461538462;0.366863538461538;0;0.406311538461538;0.767258384615385;-0.452950769230769;-0.00920118769230769;-0.00328402923076923;907.492538461538;364.855153846154;112.947384615385;-1.00000000013978e-06;-33.25637;-0.273281
-100;0;0;36278.9230769231;246.153846153846;-36502;288.692307692308;2.07692307692308;-288.692307692308;0.457593615384615;0.0197238538461538;0.349112076923077;0.826430384615385;-0.465469538461538;0.0229684815384615;0.0426923661538462;923.774615384615;356.869384615385;112.827692307692;5.99999999995049e-06;-32.69899;-3.301116
-100;0;0;40307.7692307692;265.538461538462;-40561.9230769231;282.461538461538;0;-288.692307692308;0.453648769230769;0.0216962307692308;0.457593461538462;0.948718846153846;-0.534891461538461;-0.0170985769230769;0.00459765384615385;939.815538461538;349.296153846154;112.828384615385;1.040014;-31.70671;-0.971727
-100;0;0;2709.30769230769;-59.1538461538462;-2713.38461538462;276.230769230769;-18.6923076923077;-278.307692307692;0.491124076923077;0.153846015384615;0.449704153846154;1.10453538461538;-0.537167538461539;0.0605166884615385;-0.0302130153846154;791.865461538462;375.216692307692;177.346230769231;0.0335654999999999;-26.43411;1.2457214
-100;0;0;7038.07692307692;-162.461538461538;-6969.23076923077;301.153846153846;6.23076923076923;-278.307692307692;0.331360615384615;0.0256410153846154;0.418145692307692;0.771203384615385;-0.437017769230769;-0.0394319510769231;-0.0157632707692308;794.034;358.487076923077;177.054076923077;-0.793885;-33.93004;0.69775
-100;0;0;11558.0769230769;-139.538461538462;-11495.3846153846;276.230769230769;0;-276.230769230769;0.418145846153846;0.0236686153846154;0.384615230769231;0.832346769230769;-0.457502923076923;-0.00658973846153846;0.0151065538461538;794.378384615384;337.833230769231;177.177769230769;0.8832712;-33.64775;-3.32813
-100;0;0;16121.2307692308;-145.846153846154;-16086.3846153846;292.846153846154;-2.07692307692308;-297;0.396449307692308;0.0118343230769231;0.333333;0.739645230769231;-0.419946769230769;0.0177297961538462;0.021674564663097;794.929230769231;317.592538461538;176.949;-1.4983875;-35.57994;1.373369
-100;0;0;19191.3076923077;-212;-19210.9230769231;186.923076923077;-16.6153846153846;-193.153846153846;0.236686153846154;0.0571991538461539;0.169625115384615;0.451676692307692;-0.217370738461538;0.0493036923076923;0.00591126153846154;795.548846153846;298.487692307692;177.053923076923;-1.6759365;-37.1404547;0.565476
-100;0;0;23338.6153846154;-312;-23368.9230769231;228.461538461538;-4.15384615384615;-243;0.435897384615385;0.0157790923076923;0.368836315384615;0.826431084615385;-0.4631933;0.0216705969230769;0.0256153861538462;795.858692307693;283.169461538462;177.376461538462;-1.500828;-32.06456;-2.3151362
-100;0;0;27347.3076923077;-339.538461538462;-27394;282.461538461538;0;-278.307692307692;0.467455692307692;0.0138066923076923;0.469427923076923;0.950690230769231;-0.540582;-0.00986590769230769;0.00394082076923077;796.615846153846;266.130230769231;177.119230769231;-1.6204191;-32.21003;1.676912
-100;0;0;31441.6153846154;-361.769230769231;-31467.4615384615;282.461538461538;-4.15384615384615;-282.461538461538;0.392504692307692;0.0650886923076923;0.449704153846154;0.893491461538462;-0.487092692307692;-0.0315581769230769;2.3076923081323e-08;797.648692307692;248.505461538462;177.372153846154;1.5877723;-32.9796;-0.6963382
-100;0;0;35359.2307692308;-472.923076923077;-35360.7692307692;282.461538461538;-8.30769230769231;-284.538461538462;0.534517;0.0394477076923077;0.522682615384615;1.08678492307692;-0.578138153846154;-0.0105128353846154;-0.00656804307692308;797.786384615384;233.221384615385;177.144846153846;-0.793886000000057;-28.90431;0.1797912
-100;0;0;39403.9230769231;-485.538461538462;-39396.4615384615;284.538461538462;0;-280.384615384615;0.406311461538462;0.00394477692307692;0.435897307692308;0.850098615384615;-0.488230615384615;-0.0111696815384615;-0.00722490461538462;799.094153846154;215.872230769231;177.005076923077;-0.1220322;-33.89233;0.6601774
-100;0;0;43379.7692307692;-495.230769230769;-43351.2307692308;284.538461538462;0;-278.307692307692;0.396449615384615;0.00394476923076923;0.390532153846154;0.822485615384616;-0.474574;0.00722089230769231;0.0111656769230769;799.403769230769;197.593769230769;177.025461538462;-2.327362;-35.50167;-0.228045
100;0;0;-1330.69230769231;-13;1312.23076923077;-278.307692307692;-4.15384615384615;284.538461538462;0.556213;0.0394476923076923;0.627219153846154;1.22288076923077;0.682840307692308;0.0183826552307692;0.0262720538461538;799.644846153846;186.509384615385;176.021076923077;-1.648376;30.3463;2.126287
100;0;0;-4354.38461538462;-9.23076923076923;4304;-292.846153846154;6.23076923076923;292.846153846154;0.370808384615385;0.0118343076923077;0.362918923076923;0.745562923076923;0.423361;-0.0105207276923077;0.00131358009542477;799.644846153846;199.727846153846;175.953538461538;-1.42259110000006;34.36165;4.076959
100;0;0;-7836.46153846154;-3.69230769230769;7739.84615384615;-292.846153846154;0;292.846153846154;0.412228615384615;0.00986193076923077;0.351084692307692;0.773175615384615;0.440432;-0.0269389646153846;-0.0170770368276522;799.438307692308;216.078846153846;175.872692307692;-0.108494099999943;36.22918;0.962594999999999
100;0;0;-10964.2307692308;-7.38461538461539;10865.6923076923;-299.076923076923;-8.30769230769231;301.153846153846;0.325443461538462;0.0749506230769231;0.315581692307692;0.715976615384615;0.369871692307692;0.0151342;-0.01247928;798.75;229.332;175.945230769231;-2.3657641;30.1897;4.599445
100;0;0;-14635.9230769231;-107.230769230769;14479.6153846154;-292.846153846154;-8.30769230769231;299.076923076923;0.341222946153846;0.0276133846153846;0.390532230769231;0.759368769230769;0.422222923076923;0.0295759992307692;0.00985218461538461;798.715615384615;244.374692307692;175.785;0;31.15054;2.277355
100;0;0;-17965.6923076923;-100.538461538462;17771.5384615385;-292.846153846154;-2.07692307692308;303.230769230769;0.428007692307692;0.0118343076923077;0.392504846153846;0.832346846153846;0.473436;-0.0170847834307692;-0.00919523846153846;798.130461538461;259.761692307692;176.295692307692;0.00925500000005675;36.3509;-1.797176
100;0;0;-21256.6923076923;-109.615384615385;21110.1538461538;-288.692307692308;0;284.538461538462;0.392504692307692;0.00394476923076923;0.479289923076923;0.875740230769231;0.503025538461538;0.0262682907692308;0.0302130646153846;797.063307692308;274.735769230769;176.097230769231;-5.525891;28.33389;7.696664
100;0;0;-24336.6923076923;-116.846153846154;24125.1538461538;-290.769230769231;-4.15384615384615;272.076923076923;0.433924846153846;0.0216962615384615;0.512820692307692;0.968440538461538;0.546272307692308;0.0275877715384615;0.0256153807692308;796.650230769231;288.470538461538;176.329846153846;0.7831113;35.52149;-1.872836
100;0;0;-27825.6923076923;-188.384615384615;27524.6153846154;-284.538461538462;-18.6923076923077;272.076923076923;0.495069076923077;0.110453553846154;0.593688461538462;1.19921207692308;0.628213076923077;0.0959882261538462;0.00131358307692308;796.787923076923;304.580538461539;176.093923076923;1.4241107;39.62703;-1.457573
100;0;0;-31132.3076923077;-250.461538461538;30809.4615384615;-290.769230769231;0;286.615384615385;0.412228692307692;0.0374753230769231;0.428007692307692;0.877712230769231;0.484816538461538;-0.0197416230769231;0.0177337246153846;796.788;319.898846153846;176.054615384615;0.1207282;32.95193;-0.23545
100;0;0;-34583;-243.230769230769;34176.8461538462;-282.461538461538;-2.07692307692308;286.615384615385;0.408283769230769;0.0414200923076923;0.560157923076923;1.00986269230769;0.558791076923077;0.02557792;0.0630532107692308;796.306153846154;334.115538461539;175.846769230769;0.7228507;30.47578;0.568099
100;0;0;-37618.2307692308;-249.076923076923;37114.5384615385;-290.769230769231;2.07692307692308;292.846153846154;0.349112076923077;0.0256410153846154;0.392504692307692;0.767258538461539;0.427913384615385;-2.16859769230765e-05;0.0216745553846154;796.065076923077;347.402846153846;175.920307692308;1.5280449;35.41948;0.869275
100;0;0;-41240.3846153846;-281.461538461538;40713.6153846154;-288.692307692308;-4.15384615384615;288.692307692308;0.335305461538462;0.112425923076923;0.297830076923077;0.745562307692308;0.365319461538462;-0.0111636569230769;-0.0131361030769231;795.135538461539;362.514538461539;175.536846153846;-1.5173307;29.66874;0.675782
100;0;0;-2486.07692307692;-5.30769230769231;2522.92307692308;-278.307692307692;-2.07692307692308;286.615384615385;0.489151615384615;0.0216962307692308;0.453649076923077;0.970414230769231;0.551962615384615;-0.032207;-0.00853842307692308;763.948461538462;495.009;326.724384615385;0.218510999999943;35.62081;-0.2813628
100;0;0;-6951.15384615385;-32.3846153846154;6973.07692307692;-290.769230769231;4.15384615384615;274.153846153846;0.514793;0.00986193076923077;0.410256153846154;0.923077076923077;0.526925153846154;-0.0374477507692308;-0.0275858061538462;774.481769230769;478.554769230769;327.002307692308;0.218391000000113;32.42326;1.4210403
100;0;0;-11233.5384615385;-13.4615384615385;11285.9230769231;-301.153846153846;2.07692307692308;286.615384615385;0.388560076923077;0.0157790923076923;0.410256230769231;0.842208846153846;0.475712153846154;0.00392501846153846;0.0197041030769231;785.187307692308;462.548076923077;326.968384615385;-0.0105349999999997;34.67535;-2.021622
100;0;0;-15370.9230769231;-28.3846153846154;15367;-282.461538461538;-2.07692307692308;280.384615384615;0.453648769230769;0.0374753230769231;0.42998;0.919131846153846;0.508716;-0.0269585523076923;0.0026271923076923;794.963461538462;447.367615384615;327.206153846154;1.80931200000006;34.92241;-1.0068232
100;0;0;-19799.9230769231;-16.7692307692308;19802.6153846154;-290.769230769231;-2.07692307692308;282.461538461538;0.447731538461538;0.0216962384615385;0.451676461538462;0.923076538461538;0.517820538461538;-0.0124930830769231;0.00131362;805.256153846154;431.464076923077;327.085846153846;-0.916004999999943;32.88858;0.6779403
100;0;0;-23965.4615384615;-31;23883.3846153846;-307.384615384615;0;288.692307692308;0.341222615384615;0.0177514615384615;0.309664461538461;0.668639615384615;0.375562061538462;-0.0190650982538462;-0.00131361846153846;815.720538461538;415.078538461539;327.205461538462;2.685244;39.07095;1.6587875
100;0;0;-28857.2307692308;-34.9230769230769;28661.0769230769;-288.692307692308;2.07692307692308;288.692307692308;0.429980007692308;0.0216962307692308;0.439842153846154;0.893491769230769;0.503025538461539;-0.0118441561538462;0.00985208230769231;825.944153846154;395.216538461539;327.149923076923;-0.421884;31.75402;0.8907271
100;0;0;-33456.7692307692;-34.1538461538462;33260.8461538462;-292.846153846154;0;282.461538461538;0.449703923076923;0.00197238461538462;0.445759307692308;0.875739769230769;0.497335538461538;-0.00985596923076923;-0.00591120307692308;837.028461538461;378.246153846154;327.444692307692;0.883032;29.91234;0.5299472
100;0;0;-38190.5384615385;-29.0769230769231;37952.5384615385;-286.615384615385;0;280.384615384615;0.445759384615385;0.00788955384615385;0.443786846153846;0.897435230769231;0.513268230769231;-0.00591914307692308;0.00197041076923077;848.181538461538;361.309769230769;327.218692307692;0.191697;34.70269;0.8214016
100;0;0;-42643.5384615385;-45.2307692307692;42393.6923076923;-290.769230769231;-2.07692307692308;299.076923076923;0.323471238461538;0.0433924692307692;0.325443538461538;0.702169938461539;0.383528569230769;0.00723271692307692;-0.000656807692307692;858.267461538462;344.993230769231;327.211615384615;-0.431286999999773;31.50482;-0.2683604
100;0;0;-47016.9230769231;-66.1538461538462;46795.6153846154;-278.307692307692;2.07692307692308;284.538461538462;0.455621076923077;0.00788954615384615;0.396449538461538;0.842209538461538;0.479126538461538;-0.0256232692307692;-0.0177337261538462;867.699461538461;329.847230769231;327.638230769231;0.431284;32.42963;1.0464388
-100;0;0;1978.15384615385;0.307692307692308;-2060.46153846154;276.230769230769;2.07692307692308;-288.692307692308;0.552268;0.0216962307692308;0.461538230769231;1.05128230769231;-0.583828230769231;0.00456019538461539;0.0420355030769231;875.995384615385;317.007384615385;327.514846153846;-1.76001500000023;-26.54959;-1.2956002
-100;0;0;6528.53846153846;-15.7692307692308;-6545.38461538462;288.692307692308;-4.15384615384615;-272.076923076923;0.347139769230769;0.0138067;0.560157692307692;0.917159769230769;-0.537167846153846;-0.0696311230769231;-0.0597691922599799;865.221;333.633692307692;327.739692307692;0.249857000000114;-31.951964;1.2859186
-100;0;0;10954.9230769231;-54.6153846153846;-10714.4615384615;278.307692307692;-8.30769230769231;-276.230769230769;0.459566161538462;0.0571992;0.641026;1.15779061538462;-0.635041461538461;-0.0538482230769231;-0.0637102153846154;854.963;347.471846153846;328.405384615385;1.11821000000006;-29.030282;1.3773414
-100;0;0;15315.1538461538;-63.3076923076923;-15061.8461538462;290.769230769231;4.15384615384615;-280.384615384615;0.461538307692308;0.00591715384615385;0.376725538461538;0.844181615384615;-0.480264307692308;0.0223254476923077;0.0282426;845.771769230769;363.581846153846;328.541538461538;6.99999999986822e-06;-32.06413;-1.268036
-100;0;0;19619.6153846154;-37.5384615384615;-19337.3076923077;292.846153846154;0;-284.538461538462;0.382642769230769;0.0355029461538462;0.491124230769231;0.90927;-0.504163692307692;-0.0598047307692308;-0.0243017861538462;835.892615384615;379.140846153846;328.750461538462;1.363327;-32.94533;0.237312
-100;0;0;23913.7692307692;-31.4615384615385;-23564.1538461538;290.769230769231;-6.23076923076923;-286.615384615385;0.400394307692308;0.0276134076923077;0.400394307692308;0.826430076923077;-0.470021692307692;-0.00724264043846154;0.0105088508169432;825.944307692308;394.975538461538;328.875692307692;0.552998999999773;-37.40762;1.488753
-100;0;0;27856.4615384615;-55.1538461538462;-27575.5384615385;276.230769230769;0;-280.384615384615;0.593688384615385;0.0216962461538462;0.471400384615385;1.08678476923077;-0.614556230769231;0.0394062538461538;0.0413786461538461;818.715384615385;411.395230769231;328.770769230769;0.151432000000057;-32.90742;-4.554735
