X axis speed, mm/s;Y axis speed, mm/s;Rotational speed, deg/s;Motor 1 encoder, ticks;Motor 2 encoder, ticks;Motor 3 encoder, ticks;Motor 1 velocity, rpm;Motor 2 velocity, rpm;Motor 3 velocity, rpm;Motor 1 current, A;Motor 2 current, A;Motor 3 current, A;Sum motor current, A;Current X, A;Current Y, A;Current Z, A;X coordinate, pixels;Y coodinate, pixels;Angle, deg;Delta angle, deg;Delta X, mm;Delta Y, mm
100;0;0;-20206.8461538462;-135.923076923077;19786.8461538462;-243;6.23076923076923;243;0.994081769230769;0.00788954615384615;0.930966307692308;1.93096538461538;1.11302976923077;-0.0275936953846154;-0.0197041892307692;630.317923076923;798.620538461539;48.6134692307692;-1.2231143;10.030663;2.2022141
100;0;0;-23718.7692307692;-79.0769230769231;23187.9230769231;-251.307692307692;4.15384615384615;243;0.980275384615385;0.0571991692307692;1.06706184615385;2.09467307692308;1.17220707692308;-0.0092544401;0.0499172000720923;625.395384615385;795.453846153846;49.5515846153846;0.2381193;7.644813;1.170687
100;0;0;-27253.1538461538;-2.46153846153846;26635.9230769231;-234.692307692308;2.07692307692308;234.692307692308;1.15384538461538;0.0453648538461539;1.04339146153846;2.24063153846154;1.26211538461538;-0.0650690869230769;-0.0197041892307692;620.920384615385;792.596692307692;50.3424384615385;3.064474;12.291;0.519872
100;0;0;-30756.8461538462;23.6153846153846;30151.1538461538;-232.615384615385;-2.07692307692308;234.692307692308;1.20118338461538;0.00591716153846154;1.08678523076923;2.31360923076923;1.31333;-0.0275956738461539;-0.0177337276923077;616.583153846154;788.672230769231;50.4180615384615;-2.4094269999997;12.967952;1.1233429
100;0;0;-34211.7692307692;33.0769230769231;33522.1538461538;-251.307692307692;2.07692307692308;243;1.00000084615385;0.0197238461538462;1.07889546153846;2.10453615384615;1.21318;0.00128793846153846;0.0269289615384615;611.109692307692;784.748230769231;50.6713846153846;0.106500000000071;14.556591;-0.895841
100;0;0;-37792.2307692308;35.0769230769231;37014.7692307692;-247.153846153846;0;247.153846153846;1.06903284615385;0.00986192307692308;1.12031730769231;2.17356846153846;1.26097769230769;-0.00526433692307692;0.00459759230769231;606.428461538462;780.479769230769;50.4437153846154;0.115754;12.857862;-0.0383650000000001
100;0;0;-41596.4615384615;33.7692307692308;40798.5384615385;-245.076923076923;0;236.769230769231;1.03155776923077;0;0.970414153846154;1.98816692307692;1.14262030769231;-0.0380946538461539;-0.0380946538461539;601.402461538461;776.245461538462;50.3397384615384;-1.372481;4.928096;3.021337
100;0;0;-45575.9230769231;31.1538461538462;44636.8461538462;-249.230769230769;2.07692307692308;245.076923076923;0.968441846153846;0;1.08875723076923;2.07494846153846;1.19383230769231;0.0479467523076923;0.0479467523076923;595.240615384615;771.873846153846;50.0885923076923;2.30942;15.912106;1.5240719
-100;0;0;2044.84615384615;-9.84615384615385;-2012.61538461538;226.384615384615;0;-226.384615384615;0.820512692307692;0.0197238538461538;1.02761338461538;1.92899461538462;-1.01970673846154;-0.0144694792307692;0.00525439999999999;593.622923076923;771.598461538461;49.6803384615385;2.4042331;-7.60373;0.039725
-100;0;0;6158;-33.5384615384615;-5966;249.230769230769;0;-240.923076923077;1.03550261538462;0.0216962461538462;0.966469;2.05325384615385;-1.17903846153846;0.0118047692307692;0.0295562307692308;599.061692307692;776.452;49.7188538461538;3.55614399999991;-13.917827;1.1670717
